frame	vram_addr	byte	phase	nt	tile_row	tile_col
7	$2353	00	1	0	26	19
7	$2354	00	1	0	26	20
7	$2355	00	1	0	26	21
7	$2356	00	1	0	26	22
7	$2357	00	1	0	26	23
7	$2358	00	1	0	26	24
7	$2359	00	1	0	26	25
7	$235A	00	1	0	26	26
7	$235B	00	1	0	26	27
7	$235C	00	1	0	26	28
7	$235D	00	1	0	26	29
7	$235E	00	1	0	26	30
7	$235F	00	1	0	26	31
7	$2360	00	1	0	27	0
7	$2361	00	1	0	27	1
7	$2362	00	1	0	27	2
7	$2363	00	1	0	27	3
7	$2364	00	1	0	27	4
7	$2365	00	1	0	27	5
7	$2366	00	1	0	27	6
7	$2367	00	1	0	27	7
7	$2368	00	1	0	27	8
7	$2369	00	1	0	27	9
7	$236A	00	1	0	27	10
7	$236B	00	1	0	27	11
7	$236C	00	1	0	27	12
7	$236D	00	1	0	27	13
7	$236E	00	1	0	27	14
7	$236F	00	1	0	27	15
7	$2370	00	1	0	27	16
7	$2371	00	1	0	27	17
7	$2372	00	1	0	27	18
7	$2373	00	1	0	27	19
7	$2374	00	1	0	27	20
7	$2375	00	1	0	27	21
7	$2376	00	1	0	27	22
7	$2377	00	1	0	27	23
7	$2378	00	1	0	27	24
7	$2379	00	1	0	27	25
7	$237A	00	1	0	27	26
7	$237B	00	1	0	27	27
7	$237C	00	1	0	27	28
7	$237D	00	1	0	27	29
7	$237E	00	1	0	27	30
7	$237F	00	1	0	27	31
7	$2380	00	1	0	28	0
7	$2381	00	1	0	28	1
7	$2382	00	1	0	28	2
7	$2383	00	1	0	28	3
7	$2384	00	1	0	28	4
7	$2385	00	1	0	28	5
7	$2386	00	1	0	28	6
7	$2387	00	1	0	28	7
7	$2388	00	1	0	28	8
7	$2389	00	1	0	28	9
7	$238A	00	1	0	28	10
7	$238B	00	1	0	28	11
7	$238C	00	1	0	28	12
7	$238D	00	1	0	28	13
7	$238E	00	1	0	28	14
7	$238F	00	1	0	28	15
7	$2390	00	1	0	28	16
7	$2391	00	1	0	28	17
7	$2392	00	1	0	28	18
7	$2393	00	1	0	28	19
7	$2394	00	1	0	28	20
7	$2395	00	1	0	28	21
7	$2396	00	1	0	28	22
7	$2397	00	1	0	28	23
7	$2398	00	1	0	28	24
7	$2399	00	1	0	28	25
7	$239A	00	1	0	28	26
7	$239B	00	1	0	28	27
7	$239C	00	1	0	28	28
7	$239D	00	1	0	28	29
7	$239E	00	1	0	28	30
7	$239F	00	1	0	28	31
7	$23A0	00	1	0	29	0
7	$23A1	00	1	0	29	1
7	$23A2	00	1	0	29	2
7	$23A3	00	1	0	29	3
7	$23A4	00	1	0	29	4
7	$23A5	00	1	0	29	5
7	$23A6	00	1	0	29	6
7	$23A7	00	1	0	29	7
7	$23A8	00	1	0	29	8
7	$23A9	00	1	0	29	9
7	$23AA	00	1	0	29	10
7	$23AB	00	1	0	29	11
7	$23AC	00	1	0	29	12
7	$23AD	00	1	0	29	13
7	$23AE	00	1	0	29	14
7	$23AF	00	1	0	29	15
7	$23B0	00	1	0	29	16
7	$23B1	00	1	0	29	17
7	$23B2	00	1	0	29	18
7	$23B3	00	1	0	29	19
7	$23B4	00	1	0	29	20
7	$23B5	00	1	0	29	21
7	$23B6	00	1	0	29	22
7	$23B7	00	1	0	29	23
7	$23B8	00	1	0	29	24
7	$23B9	00	1	0	29	25
7	$23BA	00	1	0	29	26
7	$23BB	00	1	0	29	27
7	$23BC	00	1	0	29	28
7	$23BD	00	1	0	29	29
7	$23BE	00	1	0	29	30
7	$23BF	00	1	0	29	31
7	$23C0	00	1	0	30	0
7	$23C1	00	1	0	30	1
7	$23C2	00	1	0	30	2
7	$23C3	00	1	0	30	3
7	$23C4	00	1	0	30	4
7	$23C5	00	1	0	30	5
7	$23C6	00	1	0	30	6
7	$23C7	00	1	0	30	7
7	$23C8	00	1	0	30	8
7	$23C9	00	1	0	30	9
7	$23CA	00	1	0	30	10
7	$23CB	00	1	0	30	11
7	$23CC	00	1	0	30	12
7	$23CD	00	1	0	30	13
7	$23CE	00	1	0	30	14
7	$23CF	00	1	0	30	15
7	$23D0	00	1	0	30	16
7	$23D1	00	1	0	30	17
7	$23D2	00	1	0	30	18
7	$23D3	00	1	0	30	19
7	$23D4	00	1	0	30	20
7	$23D5	00	1	0	30	21
7	$23D6	00	1	0	30	22
7	$23D7	00	1	0	30	23
7	$23D8	00	1	0	30	24
7	$23D9	00	1	0	30	25
7	$23DA	00	1	0	30	26
7	$23DB	00	1	0	30	27
7	$23DC	00	1	0	30	28
7	$23DD	00	1	0	30	29
7	$23DE	00	1	0	30	30
7	$23DF	00	1	0	30	31
7	$23E0	00	1	0	31	0
7	$23E1	00	1	0	31	1
7	$23E2	00	1	0	31	2
7	$23E3	00	1	0	31	3
7	$23E4	00	1	0	31	4
7	$23E5	00	1	0	31	5
7	$23E6	00	1	0	31	6
7	$23E7	00	1	0	31	7
7	$23E8	00	1	0	31	8
7	$23E9	00	1	0	31	9
7	$23EA	00	1	0	31	10
7	$23EB	00	1	0	31	11
7	$23EC	00	1	0	31	12
7	$23ED	00	1	0	31	13
7	$23EE	00	1	0	31	14
7	$23EF	00	1	0	31	15
7	$23F0	00	1	0	31	16
7	$23F1	00	1	0	31	17
7	$23F2	00	1	0	31	18
7	$23F3	00	1	0	31	19
7	$23F4	00	1	0	31	20
7	$23F5	00	1	0	31	21
7	$23F6	00	1	0	31	22
7	$23F7	00	1	0	31	23
7	$23F8	00	1	0	31	24
7	$23F9	00	1	0	31	25
7	$23FA	00	1	0	31	26
7	$23FB	00	1	0	31	27
7	$23FC	00	1	0	31	28
7	$23FD	00	1	0	31	29
7	$23FE	00	1	0	31	30
7	$23FF	00	1	0	31	31
7	$23C0	00	1	0	30	0
7	$23C1	00	1	0	30	1
7	$23C2	00	1	0	30	2
7	$23C3	00	1	0	30	3
7	$23C4	00	1	0	30	4
7	$23C5	00	1	0	30	5
7	$23C6	00	1	0	30	6
7	$23C7	00	1	0	30	7
7	$23C8	00	1	0	30	8
7	$23C9	00	1	0	30	9
7	$23CA	00	1	0	30	10
7	$23CB	00	1	0	30	11
7	$23CC	00	1	0	30	12
7	$23CD	00	1	0	30	13
7	$23CE	00	1	0	30	14
7	$23CF	00	1	0	30	15
7	$23D0	00	1	0	30	16
7	$23D1	00	1	0	30	17
7	$23D2	00	1	0	30	18
7	$23D3	00	1	0	30	19
7	$23D4	00	1	0	30	20
7	$23D5	00	1	0	30	21
7	$23D6	00	1	0	30	22
7	$23D7	00	1	0	30	23
7	$23D8	00	1	0	30	24
7	$23D9	00	1	0	30	25
7	$23DA	00	1	0	30	26
7	$23DB	00	1	0	30	27
7	$23DC	00	1	0	30	28
7	$23DD	00	1	0	30	29
7	$23DE	00	1	0	30	30
7	$23DF	00	1	0	30	31
7	$23E0	00	1	0	31	0
7	$23E1	00	1	0	31	1
7	$23E2	00	1	0	31	2
7	$23E3	00	1	0	31	3
7	$23E4	00	1	0	31	4
7	$23E5	00	1	0	31	5
7	$23E6	00	1	0	31	6
7	$23E7	00	1	0	31	7
7	$23E8	00	1	0	31	8
7	$23E9	00	1	0	31	9
7	$23EA	00	1	0	31	10
7	$23EB	00	1	0	31	11
7	$23EC	00	1	0	31	12
7	$23ED	00	1	0	31	13
7	$23EE	00	1	0	31	14
7	$23EF	00	1	0	31	15
7	$23F0	00	1	0	31	16
7	$23F1	00	1	0	31	17
7	$23F2	00	1	0	31	18
7	$23F3	00	1	0	31	19
7	$23F4	00	1	0	31	20
7	$23F5	00	1	0	31	21
7	$23F6	00	1	0	31	22
7	$23F7	00	1	0	31	23
7	$23F8	00	1	0	31	24
7	$23F9	00	1	0	31	25
7	$23FA	00	1	0	31	26
7	$23FB	00	1	0	31	27
7	$23FC	00	1	0	31	28
7	$23FD	00	1	0	31	29
7	$23FE	00	1	0	31	30
7	$23FF	00	1	0	31	31
7	$2400	00	1	1	0	0
7	$2401	00	1	1	0	1
7	$2402	00	1	1	0	2
7	$2403	00	1	1	0	3
7	$2404	00	1	1	0	4
7	$2405	00	1	1	0	5
7	$2406	00	1	1	0	6
7	$2407	00	1	1	0	7
7	$2408	00	1	1	0	8
7	$2409	00	1	1	0	9
7	$240A	00	1	1	0	10
7	$240B	00	1	1	0	11
7	$240C	00	1	1	0	12
7	$240D	00	1	1	0	13
7	$240E	00	1	1	0	14
7	$240F	00	1	1	0	15
7	$2410	00	1	1	0	16
7	$2411	00	1	1	0	17
7	$2412	00	1	1	0	18
7	$2413	00	1	1	0	19
7	$2414	00	1	1	0	20
7	$2415	00	1	1	0	21
7	$2416	00	1	1	0	22
7	$2417	00	1	1	0	23
7	$2418	00	1	1	0	24
7	$2419	00	1	1	0	25
7	$241A	00	1	1	0	26
7	$241B	00	1	1	0	27
7	$241C	00	1	1	0	28
7	$241D	00	1	1	0	29
7	$241E	00	1	1	0	30
7	$241F	00	1	1	0	31
7	$2420	00	1	1	1	0
7	$2421	00	1	1	1	1
7	$2422	00	1	1	1	2
7	$2423	00	1	1	1	3
7	$2424	00	1	1	1	4
7	$2425	00	1	1	1	5
7	$2426	00	1	1	1	6
7	$2427	00	1	1	1	7
7	$2428	00	1	1	1	8
7	$2429	00	1	1	1	9
7	$242A	00	1	1	1	10
7	$242B	00	1	1	1	11
7	$242C	00	1	1	1	12
7	$242D	00	1	1	1	13
7	$242E	00	1	1	1	14
7	$242F	00	1	1	1	15
7	$2430	00	1	1	1	16
7	$2431	00	1	1	1	17
7	$2432	00	1	1	1	18
7	$2433	00	1	1	1	19
7	$2434	00	1	1	1	20
7	$2435	00	1	1	1	21
7	$2436	00	1	1	1	22
7	$2437	00	1	1	1	23
7	$2438	00	1	1	1	24
7	$2439	00	1	1	1	25
7	$243A	00	1	1	1	26
7	$243B	00	1	1	1	27
7	$243C	00	1	1	1	28
7	$243D	00	1	1	1	29
7	$243E	00	1	1	1	30
7	$243F	00	1	1	1	31
7	$2440	00	1	1	2	0
7	$2441	00	1	1	2	1
7	$2442	00	1	1	2	2
7	$2443	00	1	1	2	3
7	$2444	00	1	1	2	4
7	$2445	00	1	1	2	5
7	$2446	00	1	1	2	6
7	$2447	00	1	1	2	7
7	$2448	00	1	1	2	8
7	$2449	00	1	1	2	9
7	$244A	00	1	1	2	10
7	$244B	00	1	1	2	11
7	$244C	00	1	1	2	12
7	$244D	00	1	1	2	13
7	$244E	00	1	1	2	14
7	$244F	00	1	1	2	15
7	$2450	00	1	1	2	16
7	$2451	00	1	1	2	17
7	$2452	00	1	1	2	18
7	$2453	00	1	1	2	19
7	$2454	00	1	1	2	20
7	$2455	00	1	1	2	21
7	$2456	00	1	1	2	22
7	$2457	00	1	1	2	23
7	$2458	00	1	1	2	24
7	$2459	00	1	1	2	25
7	$245A	00	1	1	2	26
7	$245B	00	1	1	2	27
7	$245C	00	1	1	2	28
7	$245D	00	1	1	2	29
7	$245E	00	1	1	2	30
7	$245F	00	1	1	2	31
7	$2460	00	1	1	3	0
7	$2461	00	1	1	3	1
7	$2462	00	1	1	3	2
7	$2463	00	1	1	3	3
7	$2464	00	1	1	3	4
7	$2465	00	1	1	3	5
7	$2466	00	1	1	3	6
7	$2467	00	1	1	3	7
7	$2468	00	1	1	3	8
7	$2469	00	1	1	3	9
7	$246A	00	1	1	3	10
7	$246B	00	1	1	3	11
7	$246C	00	1	1	3	12
7	$246D	00	1	1	3	13
7	$246E	00	1	1	3	14
7	$246F	00	1	1	3	15
7	$2470	00	1	1	3	16
7	$2471	00	1	1	3	17
7	$2472	00	1	1	3	18
7	$2473	00	1	1	3	19
7	$2474	00	1	1	3	20
7	$2475	00	1	1	3	21
7	$2476	00	1	1	3	22
7	$2477	00	1	1	3	23
7	$2478	00	1	1	3	24
7	$2479	00	1	1	3	25
7	$247A	00	1	1	3	26
7	$247B	00	1	1	3	27
7	$247C	00	1	1	3	28
7	$247D	00	1	1	3	29
7	$247E	00	1	1	3	30
7	$247F	00	1	1	3	31
7	$2480	00	1	1	4	0
7	$2481	00	1	1	4	1
7	$2482	00	1	1	4	2
7	$2483	00	1	1	4	3
7	$2484	00	1	1	4	4
7	$2485	00	1	1	4	5
7	$2486	00	1	1	4	6
7	$2487	00	1	1	4	7
7	$2488	00	1	1	4	8
7	$2489	00	1	1	4	9
7	$248A	00	1	1	4	10
7	$248B	00	1	1	4	11
7	$248C	00	1	1	4	12
7	$248D	00	1	1	4	13
7	$248E	00	1	1	4	14
7	$248F	00	1	1	4	15
7	$2490	00	1	1	4	16
7	$2491	00	1	1	4	17
7	$2492	00	1	1	4	18
7	$2493	00	1	1	4	19
7	$2494	00	1	1	4	20
7	$2495	00	1	1	4	21
7	$2496	00	1	1	4	22
7	$2497	00	1	1	4	23
7	$2498	00	1	1	4	24
7	$2499	00	1	1	4	25
7	$249A	00	1	1	4	26
7	$249B	00	1	1	4	27
7	$249C	00	1	1	4	28
7	$249D	00	1	1	4	29
7	$249E	00	1	1	4	30
7	$249F	00	1	1	4	31
7	$24A0	00	1	1	5	0
7	$24A1	00	1	1	5	1
7	$24A2	00	1	1	5	2
7	$24A3	00	1	1	5	3
7	$24A4	00	1	1	5	4
7	$24A5	00	1	1	5	5
7	$24A6	00	1	1	5	6
7	$24A7	00	1	1	5	7
7	$24A8	00	1	1	5	8
7	$24A9	00	1	1	5	9
7	$24AA	00	1	1	5	10
7	$24AB	00	1	1	5	11
7	$24AC	00	1	1	5	12
7	$24AD	00	1	1	5	13
7	$24AE	00	1	1	5	14
7	$24AF	00	1	1	5	15
7	$24B0	00	1	1	5	16
7	$24B1	00	1	1	5	17
7	$24B2	00	1	1	5	18
7	$24B3	00	1	1	5	19
7	$24B4	00	1	1	5	20
7	$24B5	00	1	1	5	21
7	$24B6	00	1	1	5	22
7	$24B7	00	1	1	5	23
7	$24B8	00	1	1	5	24
7	$24B9	00	1	1	5	25
7	$24BA	00	1	1	5	26
7	$24BB	00	1	1	5	27
7	$24BC	00	1	1	5	28
7	$24BD	00	1	1	5	29
7	$24BE	00	1	1	5	30
7	$24BF	00	1	1	5	31
7	$24C0	00	1	1	6	0
7	$24C1	00	1	1	6	1
7	$24C2	00	1	1	6	2
7	$24C3	00	1	1	6	3
7	$24C4	00	1	1	6	4
7	$24C5	00	1	1	6	5
7	$24C6	00	1	1	6	6
7	$24C7	00	1	1	6	7
7	$24C8	00	1	1	6	8
7	$24C9	00	1	1	6	9
7	$24CA	00	1	1	6	10
7	$24CB	00	1	1	6	11
7	$24CC	00	1	1	6	12
7	$24CD	00	1	1	6	13
7	$24CE	00	1	1	6	14
7	$24CF	00	1	1	6	15
7	$24D0	00	1	1	6	16
7	$24D1	00	1	1	6	17
7	$24D2	00	1	1	6	18
7	$24D3	00	1	1	6	19
7	$24D4	00	1	1	6	20
7	$24D5	00	1	1	6	21
7	$24D6	00	1	1	6	22
7	$24D7	00	1	1	6	23
7	$24D8	00	1	1	6	24
7	$24D9	00	1	1	6	25
7	$24DA	00	1	1	6	26
7	$24DB	00	1	1	6	27
7	$24DC	00	1	1	6	28
7	$24DD	00	1	1	6	29
7	$24DE	00	1	1	6	30
7	$24DF	00	1	1	6	31
7	$24E0	00	1	1	7	0
7	$24E1	00	1	1	7	1
7	$24E2	00	1	1	7	2
7	$24E3	00	1	1	7	3
7	$24E4	00	1	1	7	4
7	$24E5	00	1	1	7	5
7	$24E6	00	1	1	7	6
7	$24E7	00	1	1	7	7
7	$24E8	00	1	1	7	8
7	$24E9	00	1	1	7	9
7	$24EA	00	1	1	7	10
7	$24EB	00	1	1	7	11
7	$24EC	00	1	1	7	12
7	$24ED	00	1	1	7	13
7	$24EE	00	1	1	7	14
7	$24EF	00	1	1	7	15
7	$24F0	00	1	1	7	16
7	$24F1	00	1	1	7	17
7	$24F2	00	1	1	7	18
7	$24F3	00	1	1	7	19
7	$24F4	00	1	1	7	20
7	$24F5	00	1	1	7	21
7	$24F6	00	1	1	7	22
7	$24F7	00	1	1	7	23
7	$24F8	00	1	1	7	24
7	$24F9	00	1	1	7	25
7	$24FA	00	1	1	7	26
7	$24FB	00	1	1	7	27
7	$24FC	00	1	1	7	28
7	$24FD	00	1	1	7	29
7	$24FE	00	1	1	7	30
7	$24FF	00	1	1	7	31
7	$2500	00	1	1	8	0
7	$2501	00	1	1	8	1
7	$2502	00	1	1	8	2
7	$2503	00	1	1	8	3
7	$2504	00	1	1	8	4
7	$2505	00	1	1	8	5
7	$2506	00	1	1	8	6
7	$2507	00	1	1	8	7
7	$2508	00	1	1	8	8
7	$2509	00	1	1	8	9
7	$250A	00	1	1	8	10
7	$250B	00	1	1	8	11
7	$250C	00	1	1	8	12
7	$250D	00	1	1	8	13
7	$250E	00	1	1	8	14
7	$250F	00	1	1	8	15
7	$2510	00	1	1	8	16
7	$2511	00	1	1	8	17
7	$2512	00	1	1	8	18
7	$2513	00	1	1	8	19
7	$2514	00	1	1	8	20
7	$2515	00	1	1	8	21
7	$2516	00	1	1	8	22
7	$2517	00	1	1	8	23
7	$2518	00	1	1	8	24
7	$2519	00	1	1	8	25
7	$251A	00	1	1	8	26
7	$251B	00	1	1	8	27
7	$251C	00	1	1	8	28
7	$251D	00	1	1	8	29
7	$251E	00	1	1	8	30
7	$251F	00	1	1	8	31
7	$2520	00	1	1	9	0
7	$2521	00	1	1	9	1
7	$2522	00	1	1	9	2
7	$2523	00	1	1	9	3
7	$2524	00	1	1	9	4
7	$2525	00	1	1	9	5
7	$2526	00	1	1	9	6
7	$2527	00	1	1	9	7
7	$2528	00	1	1	9	8
7	$2529	00	1	1	9	9
7	$252A	00	1	1	9	10
7	$252B	00	1	1	9	11
7	$252C	00	1	1	9	12
7	$252D	00	1	1	9	13
7	$252E	00	1	1	9	14
7	$252F	00	1	1	9	15
7	$2530	00	1	1	9	16
7	$2531	00	1	1	9	17
7	$2532	00	1	1	9	18
7	$2533	00	1	1	9	19
7	$2534	00	1	1	9	20
7	$2535	00	1	1	9	21
7	$2536	00	1	1	9	22
7	$2537	00	1	1	9	23
7	$2538	00	1	1	9	24
7	$2539	00	1	1	9	25
7	$253A	00	1	1	9	26
7	$253B	00	1	1	9	27
7	$253C	00	1	1	9	28
7	$253D	00	1	1	9	29
7	$253E	00	1	1	9	30
7	$253F	00	1	1	9	31
7	$2540	00	1	1	10	0
7	$2541	00	1	1	10	1
7	$2542	00	1	1	10	2
7	$2543	00	1	1	10	3
7	$2544	00	1	1	10	4
7	$2545	00	1	1	10	5
7	$2546	00	1	1	10	6
7	$2547	00	1	1	10	7
7	$2548	00	1	1	10	8
7	$2549	00	1	1	10	9
7	$254A	00	1	1	10	10
7	$254B	00	1	1	10	11
7	$254C	00	1	1	10	12
7	$254D	00	1	1	10	13
7	$254E	00	1	1	10	14
7	$254F	00	1	1	10	15
7	$2550	00	1	1	10	16
7	$2551	00	1	1	10	17
7	$2552	00	1	1	10	18
7	$2553	00	1	1	10	19
7	$2554	00	1	1	10	20
7	$2555	00	1	1	10	21
7	$2556	00	1	1	10	22
7	$2557	00	1	1	10	23
7	$2558	00	1	1	10	24
7	$2559	00	1	1	10	25
7	$255A	00	1	1	10	26
7	$255B	00	1	1	10	27
7	$255C	00	1	1	10	28
7	$255D	00	1	1	10	29
7	$255E	00	1	1	10	30
7	$255F	00	1	1	10	31
7	$2560	00	1	1	11	0
7	$2561	00	1	1	11	1
7	$2562	00	1	1	11	2
7	$2563	00	1	1	11	3
7	$2564	00	1	1	11	4
7	$2565	00	1	1	11	5
7	$2566	00	1	1	11	6
7	$2567	00	1	1	11	7
7	$2568	00	1	1	11	8
7	$2569	00	1	1	11	9
7	$256A	00	1	1	11	10
7	$256B	00	1	1	11	11
7	$256C	00	1	1	11	12
7	$256D	00	1	1	11	13
7	$256E	00	1	1	11	14
7	$256F	00	1	1	11	15
7	$2570	00	1	1	11	16
7	$2571	00	1	1	11	17
7	$2572	00	1	1	11	18
7	$2573	00	1	1	11	19
7	$2574	00	1	1	11	20
7	$2575	00	1	1	11	21
7	$2576	00	1	1	11	22
7	$2577	00	1	1	11	23
7	$2578	00	1	1	11	24
7	$2579	00	1	1	11	25
7	$257A	00	1	1	11	26
7	$257B	00	1	1	11	27
7	$257C	00	1	1	11	28
7	$257D	00	1	1	11	29
7	$257E	00	1	1	11	30
7	$257F	00	1	1	11	31
7	$2580	00	1	1	12	0
7	$2581	00	1	1	12	1
7	$2582	00	1	1	12	2
7	$2583	00	1	1	12	3
7	$2584	00	1	1	12	4
7	$2585	00	1	1	12	5
7	$2586	00	1	1	12	6
7	$2587	00	1	1	12	7
7	$2588	00	1	1	12	8
7	$2589	00	1	1	12	9
7	$258A	00	1	1	12	10
7	$258B	00	1	1	12	11
7	$258C	00	1	1	12	12
7	$258D	00	1	1	12	13
7	$258E	00	1	1	12	14
7	$258F	00	1	1	12	15
7	$2590	00	1	1	12	16
7	$2591	00	1	1	12	17
7	$2592	00	1	1	12	18
7	$2593	00	1	1	12	19
7	$2594	00	1	1	12	20
7	$2595	00	1	1	12	21
7	$2596	00	1	1	12	22
7	$2597	00	1	1	12	23
7	$2598	00	1	1	12	24
7	$2599	00	1	1	12	25
7	$259A	00	1	1	12	26
7	$259B	00	1	1	12	27
7	$259C	00	1	1	12	28
7	$259D	00	1	1	12	29
7	$259E	00	1	1	12	30
7	$259F	00	1	1	12	31
7	$25A0	00	1	1	13	0
7	$25A1	00	1	1	13	1
7	$25A2	00	1	1	13	2
7	$25A3	00	1	1	13	3
7	$25A4	00	1	1	13	4
7	$25A5	00	1	1	13	5
7	$25A6	00	1	1	13	6
7	$25A7	00	1	1	13	7
7	$25A8	00	1	1	13	8
7	$25A9	00	1	1	13	9
7	$25AA	00	1	1	13	10
7	$25AB	00	1	1	13	11
7	$25AC	00	1	1	13	12
7	$25AD	00	1	1	13	13
7	$25AE	00	1	1	13	14
7	$25AF	00	1	1	13	15
7	$25B0	00	1	1	13	16
7	$25B1	00	1	1	13	17
7	$25B2	00	1	1	13	18
7	$25B3	00	1	1	13	19
7	$25B4	00	1	1	13	20
7	$25B5	00	1	1	13	21
7	$25B6	00	1	1	13	22
7	$25B7	00	1	1	13	23
7	$25B8	00	1	1	13	24
7	$25B9	00	1	1	13	25
7	$25BA	00	1	1	13	26
7	$25BB	00	1	1	13	27
7	$25BC	00	1	1	13	28
7	$25BD	00	1	1	13	29
7	$25BE	00	1	1	13	30
7	$25BF	00	1	1	13	31
7	$25C0	00	1	1	14	0
7	$25C1	00	1	1	14	1
7	$25C2	00	1	1	14	2
7	$25C3	00	1	1	14	3
7	$25C4	00	1	1	14	4
7	$25C5	00	1	1	14	5
7	$25C6	00	1	1	14	6
7	$25C7	00	1	1	14	7
7	$25C8	00	1	1	14	8
7	$25C9	00	1	1	14	9
7	$25CA	00	1	1	14	10
7	$25CB	00	1	1	14	11
7	$25CC	00	1	1	14	12
7	$25CD	00	1	1	14	13
7	$25CE	00	1	1	14	14
7	$25CF	00	1	1	14	15
7	$25D0	00	1	1	14	16
7	$25D1	00	1	1	14	17
7	$25D2	00	1	1	14	18
7	$25D3	00	1	1	14	19
7	$25D4	00	1	1	14	20
7	$25D5	00	1	1	14	21
7	$25D6	00	1	1	14	22
7	$25D7	00	1	1	14	23
7	$25D8	00	1	1	14	24
7	$25D9	00	1	1	14	25
7	$25DA	00	1	1	14	26
7	$25DB	00	1	1	14	27
7	$25DC	00	1	1	14	28
7	$25DD	00	1	1	14	29
7	$25DE	00	1	1	14	30
7	$25DF	00	1	1	14	31
7	$25E0	00	1	1	15	0
7	$25E1	00	1	1	15	1
7	$25E2	00	1	1	15	2
7	$25E3	00	1	1	15	3
7	$25E4	00	1	1	15	4
7	$25E5	00	1	1	15	5
7	$25E6	00	1	1	15	6
7	$25E7	00	1	1	15	7
7	$25E8	00	1	1	15	8
7	$25E9	00	1	1	15	9
7	$25EA	00	1	1	15	10
7	$25EB	00	1	1	15	11
7	$25EC	00	1	1	15	12
7	$25ED	00	1	1	15	13
7	$25EE	00	1	1	15	14
7	$25EF	00	1	1	15	15
7	$25F0	00	1	1	15	16
7	$25F1	00	1	1	15	17
7	$25F2	00	1	1	15	18
7	$25F3	00	1	1	15	19
7	$25F4	00	1	1	15	20
7	$25F5	00	1	1	15	21
7	$25F6	00	1	1	15	22
7	$25F7	00	1	1	15	23
7	$25F8	00	1	1	15	24
7	$25F9	00	1	1	15	25
7	$25FA	00	1	1	15	26
7	$25FB	00	1	1	15	27
7	$25FC	00	1	1	15	28
7	$25FD	00	1	1	15	29
7	$25FE	00	1	1	15	30
7	$25FF	00	1	1	15	31
7	$2600	00	1	1	16	0
7	$2601	00	1	1	16	1
7	$2602	00	1	1	16	2
7	$2603	00	1	1	16	3
7	$2604	00	1	1	16	4
7	$2605	00	1	1	16	5
7	$2606	00	1	1	16	6
7	$2607	00	1	1	16	7
7	$2608	00	1	1	16	8
7	$2609	00	1	1	16	9
7	$260A	00	1	1	16	10
7	$260B	00	1	1	16	11
7	$260C	00	1	1	16	12
7	$260D	00	1	1	16	13
7	$260E	00	1	1	16	14
7	$260F	00	1	1	16	15
7	$2610	00	1	1	16	16
7	$2611	00	1	1	16	17
7	$2612	00	1	1	16	18
7	$2613	00	1	1	16	19
7	$2614	00	1	1	16	20
7	$2615	00	1	1	16	21
7	$2616	00	1	1	16	22
7	$2617	00	1	1	16	23
7	$2618	00	1	1	16	24
7	$2619	00	1	1	16	25
7	$261A	00	1	1	16	26
7	$261B	00	1	1	16	27
7	$261C	00	1	1	16	28
7	$261D	00	1	1	16	29
7	$261E	00	1	1	16	30
7	$261F	00	1	1	16	31
7	$2620	00	1	1	17	0
7	$2621	00	1	1	17	1
7	$2622	00	1	1	17	2
7	$2623	00	1	1	17	3
7	$2624	00	1	1	17	4
7	$2625	00	1	1	17	5
7	$2626	00	1	1	17	6
7	$2627	00	1	1	17	7
7	$2628	00	1	1	17	8
7	$2629	00	1	1	17	9
7	$262A	00	1	1	17	10
7	$262B	00	1	1	17	11
7	$262C	00	1	1	17	12
7	$262D	00	1	1	17	13
7	$262E	00	1	1	17	14
7	$262F	00	1	1	17	15
7	$2630	00	1	1	17	16
7	$2631	00	1	1	17	17
7	$2632	00	1	1	17	18
7	$2633	00	1	1	17	19
7	$2634	00	1	1	17	20
7	$2635	00	1	1	17	21
7	$2636	00	1	1	17	22
7	$2637	00	1	1	17	23
7	$2638	00	1	1	17	24
7	$2639	00	1	1	17	25
7	$263A	00	1	1	17	26
7	$263B	00	1	1	17	27
7	$263C	00	1	1	17	28
7	$263D	00	1	1	17	29
7	$263E	00	1	1	17	30
7	$263F	00	1	1	17	31
7	$2640	00	1	1	18	0
7	$2641	00	1	1	18	1
7	$2642	00	1	1	18	2
7	$2643	00	1	1	18	3
7	$2644	00	1	1	18	4
7	$2645	00	1	1	18	5
7	$2646	00	1	1	18	6
7	$2647	00	1	1	18	7
7	$2648	00	1	1	18	8
7	$2649	00	1	1	18	9
7	$264A	00	1	1	18	10
7	$264B	00	1	1	18	11
7	$264C	00	1	1	18	12
7	$264D	00	1	1	18	13
7	$264E	00	1	1	18	14
7	$264F	00	1	1	18	15
7	$2650	00	1	1	18	16
7	$2651	00	1	1	18	17
7	$2652	00	1	1	18	18
7	$2653	00	1	1	18	19
7	$2654	00	1	1	18	20
7	$2655	00	1	1	18	21
7	$2656	00	1	1	18	22
7	$2657	00	1	1	18	23
7	$2658	00	1	1	18	24
7	$2659	00	1	1	18	25
7	$265A	00	1	1	18	26
7	$265B	00	1	1	18	27
7	$265C	00	1	1	18	28
7	$265D	00	1	1	18	29
7	$265E	00	1	1	18	30
7	$265F	00	1	1	18	31
7	$2660	00	1	1	19	0
7	$2661	00	1	1	19	1
7	$2662	00	1	1	19	2
7	$2663	00	1	1	19	3
7	$2664	00	1	1	19	4
7	$2665	00	1	1	19	5
